fecha_hecho,sexo,edad,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna
2016-02-12 16:00:00-05:00,Hombre,52,No,La Colina,#1511,15
2016-02-12 18:00:00-05:00,Hombre,21,Arma de fuego,La América,#1204,12
2016-02-12 06:45:00-05:00,Hombre,49,No,Área de expansión Pajarito,#AE1,60
2016-02-12 12:00:00-05:00,Mujer,55,Arma cortopunzante,La Candelaria,#1019,10
2016-02-12 19:00:00-05:00,Mujer,28,No,Patio Bonito,#1421,14
2016-02-12 11:20:00-05:00,Hombre,26,Arma de fuego,Aranjuez,#0413,4
2016-02-12 12:00:00-05:00,Hombre,-1,No,La Candelaria,#1019,10
2016-02-12 18:15:00-05:00,Mujer,58,No,Las Brisas,#0502,5
2016-02-12 09:00:00-05:00,Hombre,54,Objeto contundente,Progreso,#0519,5
2016-02-12 19:30:00-05:00,Mujer,46,No,Diego Echavarría,#1607,16
2016-02-12 00:00:00-05:00,Hombre,40,No,La Floresta,#1205,12
2016-02-12 21:30:00-05:00,Mujer,20,Arma cortopunzante,Belén,#1603,16
2016-02-12 17:30:00-05:00,Mujer,53,Arma de fuego,Diego Echavarría,#1607,16
2016-02-13 20:20:00-05:00,Mujer,33,No,Buenos Aires,#0907,9
2016-02-13 10:00:00-05:00,Hombre,46,Arma de fuego,Área de expansión Belén,#AE6,70
2016-02-13 11:55:00-05:00,Hombre,30,No,Área de expansión Belén,#AE6,70
2016-02-13 15:30:00-05:00,Mujer,29,Arma cortopunzante,La Candelaria,#1019,10
2016-02-13 10:00:00-05:00,Hombre,64,Arma cortopunzante,La Candelaria,#1019,10
2016-02-13 20:20:00-05:00,Mujer,33,No,Buenos Aires,#0907,9
2016-02-13 18:00:00-05:00,Hombre,17,Arma cortopunzante,Barrio Colón,#1013,10
2016-02-13 10:00:00-05:00,Hombre,20,No,U.D. Atanasio Girardot,#Inst_14,11
2016-02-13 15:30:00-05:00,Mujer,29,Arma cortopunzante,La Candelaria,#1019,10
2016-02-13 10:00:00-05:00,Hombre,46,Arma de fuego,Área de expansión Belén,#AE6,70
2016-02-13 21:30:00-05:00,Hombre,27,Arma de fuego,Las Violetas,#1616,16
2016-02-13 10:00:00-05:00,Hombre,20,No,U.D. Atanasio Girardot,#Inst_14,11
2016-02-13 10:00:00-05:00,Hombre,-1,No,La Candelaria,#1019,10
2016-02-13 07:45:00-05:00,Mujer,27,Arma de fuego,Cristo Rey,#1509,15
2016-02-13 13:30:00-05:00,Mujer,21,No,Sevilla,#0407,4
2016-02-13 18:00:00-05:00,Hombre,17,Arma cortopunzante,Barrio Colón,#1013,10
2016-02-13 12:30:00-05:00,Hombre,62,Arma cortopunzante,Jesús Nazareno,#1003,10
2016-02-13 21:30:00-05:00,Hombre,27,Arma de fuego,Las Violetas,#1616,16
2016-02-13 16:00:00-05:00,Hombre,20,No,La Candelaria,#1019,10
2016-02-13 21:00:00-05:00,Hombre,42,No,La Candelaria,#1019,10
2016-02-13 21:00:00-05:00,Hombre,42,No,La Candelaria,#1019,10
2016-02-13 16:30:00-05:00,Hombre,46,Escopolamina,La Candelaria,#1019,10
2016-02-13 13:30:00-05:00,Mujer,21,No,Sevilla,#0407,4
2016-02-13 17:40:00-05:00,Hombre,30,Arma de fuego,Progreso,#0519,5
2016-02-13 15:30:00-05:00,Mujer,29,Arma cortopunzante,La Candelaria,#1019,10
2016-02-13 00:00:00-05:00,Hombre,37,Arma cortopunzante,La Candelaria,#1019,10
2016-02-13 15:00:00-05:00,Mujer,45,No,La Rosa,#0211,2
2016-02-13 15:00:00-05:00,Mujer,57,No,La Candelaria,#1019,10
2016-02-13 21:00:00-05:00,Hombre,36,Arma cortopunzante,Enciso,#0808,8
2016-02-13 22:30:00-05:00,Mujer,18,Objeto contundente,El Velódromo,#1112,11
2016-02-13 07:45:00-05:00,Mujer,27,Arma de fuego,Cristo Rey,#1509,15
2016-02-13 16:00:00-05:00,Mujer,58,Arma cortopunzante,Barrio Colón,#1013,10
2016-02-13 09:30:00-05:00,Mujer,36,No,Santa Fé,#1504,15
2016-02-13 00:00:00-05:00,Hombre,37,Arma cortopunzante,La Candelaria,#1019,10
2016-02-13 20:20:00-05:00,Mujer,33,No,Buenos Aires,#0907,9
2016-02-13 09:30:00-05:00,Mujer,36,No,Santa Fé,#1504,15
2016-02-13 15:00:00-05:00,Mujer,57,No,La Candelaria,#1019,10
2016-02-13 16:30:00-05:00,Hombre,17,Arma de fuego,Florida Nueva,#1117,11
2016-02-13 16:30:00-05:00,Hombre,46,Escopolamina,La Candelaria,#1019,10
2016-02-13 17:00:00-05:00,Mujer,49,Arma cortopunzante,Barrio Colón,#1013,10
2016-02-13 17:40:00-05:00,Hombre,30,Arma de fuego,Progreso,#0519,5
2016-02-13 09:30:00-05:00,Mujer,36,No,Santa Fé,#1504,15
2016-02-13 20:00:00-05:00,Hombre,62,Escopolamina,Suramericana,#1102,11
2016-02-13 21:00:00-05:00,Hombre,42,No,La Candelaria,#1019,10
2016-02-13 10:30:00-05:00,Hombre,24,Arma cortopunzante,Juan XXIIIi la Quiebra,#1307,13
2016-02-13 12:30:00-05:00,Hombre,62,Arma cortopunzante,Jesús Nazareno,#1003,10
2016-02-13 15:00:00-05:00,Hombre,-1,No,Enciso,#0808,8
2016-02-13 10:00:00-05:00,Hombre,-1,No,La Candelaria,#1019,10
2016-02-13 22:30:00-05:00,Mujer,18,Objeto contundente,El Velódromo,#1112,11
2016-02-13 22:15:00-05:00,Mujer,56,Arma cortopunzante,Barrio Colón,#1013,10
2016-02-13 15:00:00-05:00,Hombre,36,Arma de fuego,Florida Nueva,#1117,11
2016-02-13 20:05:00-05:00,Hombre,21,Arma cortopunzante,La Candelaria,#1019,10
2016-02-13 18:00:00-05:00,Hombre,36,No,Alfonso López,#0514,5
2016-02-13 16:00:00-05:00,Mujer,58,Arma cortopunzante,Barrio Colón,#1013,10
2016-02-13 21:00:00-05:00,Hombre,36,Arma cortopunzante,Enciso,#0808,8
2016-02-13 15:00:00-05:00,Hombre,32,No,Bomboná No.1,#1015,10
